5701 42320
4722 1603 0.062500
6170 6131 0.166667
6170 2021 0.111111
6170 1801 0.090909
6170 804 1.000000
668 2800 0.071429
668 617 0.027778
668 1179 0.023256
668 2622 0.200000
668 2196 0.058824
668 852 0.500000
668 2386 0.052632
668 1171 0.062500
668 2271 0.066667
668 1488 0.013333
668 1196 0.500000
5013 2444 0.005525
5013 2401 0.010101
5013 1966 0.009009
5013 5134 0.021277
5013 561 0.142857
5013 5189 0.022727
5013 5687 0.200000
5013 2818 0.062500
5013 2575 0.012658
5013 6154 0.200000
5013 1897 0.007937
5013 2297 0.030303
5013 1721 0.033333
5013 5697 0.500000
5013 3286 0.250000
5013 47 0.100000
5013 3258 0.111111
5013 3073 0.025000
5013 3564 0.010526
5013 2149 0.043478
5013 4947 0.030303
5013 5853 0.026316
5013 2550 0.006579
5013 3242 0.030303
5013 762 0.050000
5013 5135 0.003390
5013 5059 0.062500
5013 1791 0.090909
5013 3216 0.058824
5013 1348 0.100000
5013 6018 0.043478
5013 1422 0.250000
5013 4781 0.166667
5013 1488 0.013333
5013 3738 0.005208
5013 5912 0.004608
5013 5002 0.029412
5013 3203 0.013333
5239 5214 0.025641
5239 3492 0.015385
5239 2820 0.024390
5239 3564 0.010526
5239 1674 0.333333
5239 5680 0.333333
5239 5794 0.055556
5239 5296 0.125000
5239 5409 0.058824
5239 2243 0.166667
5239 1281 0.111111
5239 3203 0.013333
5239 5005 0.071429
5239 6305 0.250000
5239 954 0.045455
5239 3591 0.047619
1606 6049 0.037037
1606 3166 0.016393
1606 1227 0.111111
1606 6171 0.025000
1606 3626 0.500000
1606 3827 0.100000
1606 4594 0.032258
1606 288 0.038462
1606 3852 0.008000
1606 3492 0.015385
1606 907 0.016949
1606 3480 0.058824
1606 3527 0.062500
1606 4814 0.009434
1606 2155 0.125000
1606 2895 0.027778
1606 4768 0.012048
1606 3073 0.025000
1606 1133 0.031250
1606 2402 0.040000
1606 6189 0.016129
1606 4240 0.004854
1606 5594 0.047619
1606 3639 0.013699
1606 2609 0.055556
1606 3373 0.023810
1606 2086 0.031250
1606 2649 0.071429
1606 869 0.021277
1606 4314 0.025641
1606 3902 0.050000
1606 6050 0.012821
1606 4352 0.031250
1606 1581 0.500000
1606 4201 0.100000
1606 4357 0.090909
1606 5217 0.010309
1606 4708 0.004082
1606 6365 0.015625
1606 6125 0.022222
1606 6121 0.006623
1606 4407 0.015152
1606 5642 0.031250
1606 4199 0.083333
1606 3291 0.008403
1606 3738 0.005208
1606 5105 0.015152
1606 1822 0.007692
6049 2272 0.058824
6049 736 0.052632
6049 3558 0.018519
6049 6089 0.125000
6049 6304 0.076923
6049 1071 0.013333
6049 1019 0.111111
6049 4105 0.010101
6049 2402 0.040000
6049 3166 0.016393
6049 1473 0.030303
6049 817 0.029412
6049 458 0.009901
6049 4809 0.018182
6049 5510 0.030303
6049 2440 0.028571
6049 4355 0.018519
6049 1757 0.047619
6049 2577 0.040000
6049 337 0.041667
6049 3798 0.034483
6049 5064 0.200000
6049 494 0.014925
6049 2672 0.052632
6049 3184 0.005780
6049 1805 0.013158
6049 4240 0.004854
6049 5750 0.083333
6049 2393 0.142857
6049 2609 0.055556
6049 5866 0.083333
6049 5494 0.025000
6049 3088 0.031250
6049 3537 0.125000
6049 1410 0.200000
6049 197 0.018182
6049 35 0.008403
6049 5500 0.033333
6049 5373 0.007463
6049 136 0.041667
6049 2636 0.028571
6049 1084 0.333333
6049 4782 0.016129
6049 4708 0.004082
6049 2550 0.006579
6049 5989 0.090909
6049 1734 0.076923
6049 3851 0.023810
6049 1437 0.011628
6049 4260 0.047619
6049 6365 0.015625
6049 3346 0.008065
6049 6121 0.006623
6049 4219 0.125000
6049 6330 0.021739
6049 361 0.142857
6049 5265 0.111111
6049 5717 0.020408
6049 4725 0.055556
6049 2292 0.010204
6049 1016 0.016393
6049 4963 0.027027
6049 5195 0.037037
6049 5266 0.009804
6049 2912 0.023256
6049 4823 0.071429
6049 6001 0.045455
6049 4372 0.037037
6049 6090 0.020000
6049 1217 0.052632
6049 2532 0.013158
6049 2895 0.027778
6049 5231 0.050000
6049 3417 0.200000
6049 4716 0.014493
6049 6167 0.333333
6049 1524 0.043478
6049 1288 0.125000
6049 3168 0.166667
6049 380 0.008621
6049 5884 0.076923
6049 4175 0.071429
6049 1458 0.018519
212 3512 0.047619
212 4357 0.090909
212 5631 0.012195
212 4708 0.004082
212 5214 0.025641
212 5741 0.333333
212 6387 0.030303
212 3729 0.052632
212 2863 0.050000
212 1986 0.052632
212 3428 0.018868
1227 3171 0.076923
1227 5584 0.200000
1227 422 0.500000
1227 2578 0.009804
1227 3903 0.045455
1227 6121 0.006623
1227 2556 0.111111
1227 3729 0.052632
2057 2718 0.166667
2057 4874 0.142857
2057 789 0.500000
2718 142 1.000000
2718 4387 0.142857
2718 4874 0.142857
6307 4130 0.040000
6307 3348 0.111111
6307 2009 0.100000
6307 3838 0.142857
6307 4994 0.125000
6307 370 1.000000
6307 5025 0.250000
6307 1572 0.500000
6307 4188 0.125000
4130 5741 0.333333
4130 2642 0.250000
4130 6242 0.500000
4130 1470 0.500000
4130 1951 0.166667
4130 2074 0.200000
4130 4708 0.004082
4130 3060 1.000000
4130 5487 0.045455
4130 6147 0.066667
4130 1275 0.500000
4130 825 0.062500
4130 3309 0.250000
4130 5912 0.004608
4130 5921 0.333333
4130 3712 0.500000
3348 2996 0.076923
3348 3184 0.005780
3348 3631 0.076923
3348 6267 0.142857
3348 4722 0.055556
3348 4194 0.025000
3348 2032 0.200000
3348 1752 0.333333
3348 5250 1.000000
3348 3838 0.142857
3348 114 0.022727
3348 2413 0.142857
3348 3934 0.111111
3348 1994 0.333333
2009 5999 0.090909
2009 5352 0.200000
2009 3283 0.100000
2009 2759 0.500000
2009 3838 0.142857
2009 4994 0.125000
2009 6184 0.111111
2009 4296 0.250000
3838 5025 0.250000
3838 1254 0.200000
3838 5352 0.200000
3838 1179 0.023256
3838 492 0.166667
3838 1622 0.200000
3838 6361 0.026316
3838 4188 0.125000
3838 2759 0.500000
3838 5184 0.250000
3838 6219 0.166667
3838 4994 0.125000
3838 276 0.500000
3838 5999 0.090909
3108 287 0.071429
3108 5319 0.020833
3108 4870 1.000000
3108 11 0.250000
3108 1295 0.142857
3108 3605 0.003247
3108 1284 0.125000
3108 301 0.142857
3108 4817 0.090909
287 3203 0.013333
287 5002 0.029412
287 310 0.020408
287 3738 0.005208
287 5221 0.142857
287 3798 0.034483
287 1975 0.015873
287 4712 0.500000
287 8 0.066667
287 4035 0.071429
287 907 0.016949
287 2703 0.166667
287 4236 0.500000
287 3480 0.058824
287 129 0.333333
287 4814 0.009434
287 1721 0.033333
287 1872 0.250000
287 2577 0.040000
287 3939 0.058824
287 5770 0.062500
287 1966 0.009009
287 5105 0.015152
287 1501 0.076923
287 4597 0.008547
287 5078 0.014085
287 3883 0.015873
287 4422 0.076923
287 4230 0.027027
287 1788 0.500000
287 3528 0.006757
287 1018 0.034483
287 5468 0.024390
287 3050 0.041667
287 3271 0.020833
287 2895 0.027778
287 4768 0.012048
287 4698 0.333333
287 2750 0.062500
287 2091 0.062500
287 4105 0.010101
287 4137 0.100000
287 3564 0.010526
287 775 0.090909
287 3334 0.125000
287 4044 0.333333
287 817 0.029412
287 458 0.009901
287 6129 0.043478
287 3184 0.005780
287 12 0.333333
287 1590 0.090909
287 4240 0.004854
287 2950 0.017544
287 6361 0.026316
287 1310 0.055556
287 6224 0.062500
287 1615 0.023810
287 1912 0.022222
287 4189 0.033333
287 902 0.055556
287 5788 0.013514
287 3249 0.012048
287 240 0.111111
287 1142 0.014706
287 6090 0.020000
287 919 0.166667
287 3097 0.016393
287 1776 0.062500
287 4531 0.125000
287 4324 0.111111
287 3288 0.125000
287 4708 0.004082
287 2550 0.006579
287 5448 0.111111
287 1437 0.011628
287 1355 0.018868
287 1646 1.000000
287 5442 0.028571
287 1657 0.041667
287 5455 0.166667
287 2962 0.076923
287 3183 0.022727
287 6379 0.250000
287 5717 0.020408
287 5694 0.250000
287 1252 0.071429
287 720 0.111111
287 6263 0.125000
287 5832 0.083333
287 1493 0.028571
287 2492 0.004762
287 952 0.021739
287 5642 0.031250
287 6288 0.100000
287 535 0.090909
287 4459 0.021739
287 3341 0.034483
287 6091 0.017544
287 5266 0.009804
287 3275 0.009804
287 674 0.071429
287 6102 0.066667
287 2051 0.166667
287 1488 0.013333
287 2992 0.007246
287 434 0.100000
287 6231 0.007407
5319 5200 0.111111
5319 4813 0.019608
5319 1343 0.023810
5319 5072 0.111111
5319 1070 0.071429
5319 2473 0.062500
5319 817 0.029412
5319 1111 0.166667
5319 458 0.009901
5319 1569 0.052632
5319 5510 0.030303
5319 1757 0.047619
5319 192 0.007042
5319 4227 0.066667
5319 6049 0.037037
5319 2577 0.040000
5319 1504 0.200000
5319 4274 0.027027
5319 3166 0.016393
5319 2211 0.066667
5319 2090 0.035714
5319 5853 0.026316
5319 5022 0.200000
5319 2358 0.032258
5319 1790 0.055556
5319 2067 0.028571
5319 4687 0.058824
5319 1673 0.004386
5319 4787 0.125000
5319 6237 0.016129
5319 1661 0.100000
5319 1643 0.076923
5319 1355 0.018868
5319 2281 0.038462
5319 253 0.071429
5319 1192 0.500000
5319 529 0.250000
5319 5135 0.003390
5319 6268 0.020408
5319 1711 0.047619
5319 1951 0.166667
5319 3184 0.005780
5319 4569 0.062500
5319 1805 0.013158
5319 4240 0.004854
5319 3639 0.013699
5319 2597 0.055556
5319 3939 0.058824
5319 6361 0.026316
5319 5353 0.076923
5319 4230 0.027027
5319 2403 0.021739
5319 4520 0.030303
5319 869 0.021277
5319 4189 0.033333
5319 6347 0.017544
5319 3605 0.003247
5319 4040 0.032258
5319 4006 0.009709
5319 3500 0.033333
5319 3950 0.100000
5319 1059 0.038462
5319 2408 0.043478
5319 4352 0.031250
5319 1527 0.038462
5319 6261 0.125000
5319 3700 0.028571
5319 2841 0.023256
5319 3819 0.111111
5319 1597 0.050000
5319 5631 0.012195
5319 1435 0.016949
5319 416 0.012821
5319 2346 0.034483
5319 2612 0.037037
5319 2492 0.004762
5319 6348 0.333333
5319 641 0.017241
5319 2882 0.029412
5319 1760 0.025641
5319 5341 0.052632
5319 2444 0.005525
5319 3970 0.083333
5319 4834 0.014925
5319 3291 0.008403
5319 1153 0.041667
5319 3738 0.005208
5319 2992 0.007246
5319 5912 0.004608
5319 6231 0.007407
5319 2401 0.010101
5319 4306 0.011236
5319 1966 0.009009
5319 5434 0.006803
5319 5134 0.021277
5319 241 0.008621
5319 5189 0.022727
5319 3883 0.015873
5319 472 0.027778
5319 1052 0.047619
5319 3528 0.006757
5319 4653 0.004831
5319 4615 0.111111
5319 1142 0.014706
5319 3614 0.200000
5319 5788 0.013514
5319 2081 0.041667
5319 4175 0.071429
5319 5704 0.023256
5319 4314 0.025641
5319 3558 0.018519
5319 6248 0.026316
5319 3249 0.012048
5319 3895 0.009174
5319 3902 0.050000
5319 3468 0.011494
5319 5766 0.071429
5319 1071 0.013333
5319 4222 0.009174
5319 3995 0.012195
5319 5883 0.015152
5319 5879 0.100000
5319 709 0.035714
5319 3697 0.333333
5319 100 0.010870
5319 4782 0.016129
5319 6354 0.016129
5319 4708 0.004082
5319 2550 0.006579
5319 1201 0.012658
5319 5279 0.500000
5319 637 0.083333
5319 2598 0.071429
5319 47 0.100000
5319 5648 0.142857
5319 2904 0.018868
5319 1234 0.166667
5319 3271 0.020833
5319 4335 0.142857
5319 6166 0.058824
5319 4473 0.014493
5319 4105 0.010101
5319 5732 0.027778
5319 6045 0.018519
5319 1093 0.066667
5319 4762 0.250000
5319 197 0.018182
5319 1873 0.040000
5319 4725 0.055556
4870 4338 1.000000
4870 4973 0.019231
11 3354 0.250000
11 5217 0.010309
11 6231 0.007407
5137 2281 0.038462
5137 2956 0.041667
5137 182 0.500000
5137 3264 1.000000
5137 6376 0.006024
5137 384 0.027027
5137 3852 0.008000
5137 3829 0.250000
5137 431 0.043478
5137 494 0.014925
5137 3271 0.020833
5137 582 0.050000
5137 4768 0.012048
5137 5464 0.090909
5137 1423 0.500000
5137 458 0.009901
5137 4039 0.058824
5137 6107 0.035714
5137 3184 0.005780
5137 5563 0.058824
5137 3605 0.003247
5137 4040 0.032258
5137 197 0.018182
5137 5788 0.013514
5137 6251 0.250000
5137 5303 0.027778
5137 3828 0.037037
5137 632 0.021739
5137 3895 0.009174
5137 5417 0.066667
5137 1983 0.038462
5137 716 0.125000
5137 657 0.500000
5137 2841 0.023256
5137 1088 0.020000
5137 3995 0.012195
5137 826 0.015385
5137 4340 0.037037
5137 2861 0.058824
5137 5853 0.026316
5137 749 0.200000
5137 5373 0.007463
5137 1673 0.004386
5137 4355 0.018519
5137 2804 0.055556
5137 5849 0.021277
5137 3571 0.047619
5137 310 0.020408
5137 4834 0.014925
5137 5135 0.003390
5137 4723 0.011765
5137 1818 0.500000
5137 5365 0.027778
5137 416 0.012821
5137 3807 0.058824
2281 6157 0.010870
1295 6377 0.500000
1295 1284 0.125000
1295 3318 0.333333
1295 2353 0.166667
1295 6401 0.040000
1295 1822 0.007692
301 4768 0.012048
301 795 0.043478
4817 2262 0.062500
4817 1975 0.015873
4817 4214 0.071429
3520 4714 0.045455
3520 4527 0.023256
3520 2444 0.005525
3520 5775 0.031250
3520 4100 0.010638
3520 5676 0.013514
3520 795 0.043478
3520 269 0.047619
3520 4796 0.055556
3520 4088 0.200000
3520 3852 0.008000
3520 4678 0.076923
3520 1618 0.028571
3520 1975 0.015873
3520 69 0.066667
3520 3188 0.071429
3520 664 0.043478
3520 3396 0.050000
3520 3073 0.025000
3520 3460 0.125000
3520 3013 0.047619
3520 1343 0.023810
3520 6107 0.035714
3520 1805 0.013158
3520 30 0.040000
3520 1795 0.020833
3520 2578 0.009804
3520 4708 0.004082
3520 5135 0.003390
4714 2672 0.052632
4714 1937 0.023256
4714 5266 0.009804
4714 2444 0.005525
4714 2992 0.007246
4714 5434 0.006803
4714 4100 0.010638
4714 6001 0.045455
4714 5676 0.013514
5775 288 0.038462
5775 881 0.031250
5775 4805 1.000000
5775 6032 0.047619
5775 2401 0.010101
5775 4100 0.010638
5775 4653 0.004831
5676 2688 0.125000
5676 5368 0.027778
5676 3073 0.025000
5676 6290 0.083333
5676 3322 0.017241
5676 30 0.040000
5676 3338 0.100000
5676 2272 0.058824
795 932 0.090909
1164 6392 0.200000
6392 3928 0.125000
6392 3249 0.012048
6392 1451 0.043478
6392 3779 0.008929
3935 4920 0.142857
3935 5059 0.062500
4920 1535 0.142857
4920 4680 0.090909
4920 3021 0.111111
4920 2178 0.058824
4920 3714 0.500000
5059 2388 1.000000
5059 3564 0.010526
5059 6361 0.026316
5059 2481 0.027778
5059 2370 0.055556
5059 5167 0.033333
5059 4680 0.090909
5059 116 0.166667
1991 4251 0.018519
1991 5466 0.333333
1991 6141 0.062500
1991 3131 0.062500
1991 2894 0.018519
1991 1937 0.023256
1991 951 0.500000
1991 5215 0.028571
1991 2492 0.004762
1991 1633 0.071429
1991 4448 0.012821
1991 3738 0.005208
1991 5912 0.004608
1991 6231 0.007407
1991 5434 0.006803
1991 241 0.008621
1991 2212 0.028571
1991 3718 0.142857
1991 192 0.007042
1991 1358 0.090909
1991 5214 0.025641
1991 4407 0.015152
1991 4491 0.035714
1991 932 0.090909
1991 809 0.500000
1991 3434 0.090909
1991 3852 0.008000
1991 2232 1.000000
1991 2525 0.010309
1991 4814 0.009434
1991 6049 0.037037
1991 431 0.043478
1991 3798 0.034483
1991 664 0.043478
1991 4768 0.012048
1991 3076 0.166667
1991 5730 0.040000
1991 867 0.250000
1991 4105 0.010101
1991 2622 0.200000
1991 817 0.029412
1991 5510 0.030303
1991 3184 0.005780
1991 1805 0.013158
1991 4240 0.004854
1991 1894 0.062500
1991 3939 0.058824
1991 2403 0.021739
1991 4779 0.034483
1991 1912 0.022222
1991 4402 0.125000
1991 3605 0.003247
1991 380 0.008621
1991 4006 0.009709
1991 1766 0.058824
1991 4716 0.014493
1991 212 0.033333
1991 1367 0.333333
1991 315 0.027778
1991 6050 0.012821
1991 2841 0.023256
1991 4222 0.009174
1991 3995 0.012195
1991 2546 0.100000
1991 5217 0.010309
1991 1673 0.004386
4251 5732 0.027778
4251 5135 0.003390
4251 6121 0.006623
4251 4723 0.011765
4251 4407 0.015152
4251 1496 0.011236
4251 1016 0.016393
4251 6387 0.030303
4251 2492 0.004762
4251 4199 0.083333
4251 1488 0.013333
4251 2401 0.010101
4251 4306 0.011236
4251 5434 0.006803
4251 1822 0.007692
4251 5676 0.013514
4088 2296 0.066667
4088 4491 0.035714
4088 384 0.027027
4088 3852 0.008000
4088 145 0.200000
4088 1975 0.015873
4088 3271 0.020833
4088 3396 0.050000
4088 4105 0.010101
4088 5093 0.045455
4088 1215 0.071429
4088 3013 0.047619
4088 1912 0.022222
4088 380 0.008621
4088 4006 0.009709
4088 3500 0.033333
4088 4732 0.033333
4088 2894 0.018519
4088 6354 0.016129
4088 4708 0.004082
4088 3805 0.030303
4088 5135 0.003390
4088 2292 0.010204
4088 5266 0.009804
4088 2444 0.005525
4088 5976 0.052632
4088 4100 0.010638
2510 1609 0.333333
2865 581 0.033333
2865 5518 0.037037
2865 1897 0.007937
2865 1522 0.100000
2865 3447 0.083333
2865 1203 0.166667
2865 2555 0.015625
2865 4594 0.032258
2865 2639 0.250000
2865 5067 0.125000
2865 1182 0.050000
2865 3123 0.058824
2865 2275 0.083333
2865 3150 0.200000
2865 3162 0.076923
2865 2172 0.125000
2865 469 0.041667
2865 6099 0.037037
2865 345 0.041667
2865 3444 0.100000
2865 6326 0.062500
2865 3548 0.166667
2865 5447 0.037037
2865 4259 0.058824
2865 2947 0.090909
2865 6158 0.142857
2865 2952 0.023810
2865 4557 0.100000
2865 5201 0.083333
2865 3899 0.083333
2865 3837 0.025641
2865 5420 0.058824
2865 118 0.062500
2865 1960 0.125000
2865 1250 0.017544
2865 2323 0.166667
2865 5256 0.043478
2865 478 0.058824
2865 5848 0.055556
2865 2997 0.100000
2865 6213 0.090909
2865 6285 0.076923
2865 6382 0.040000
2865 5095 0.062500
2865 1010 0.052632
2865 5096 0.055556
2865 3622 0.055556
2865 2396 0.035714
2865 1871 0.071429
2865 4053 0.052632
2865 5559 0.200000
2865 3872 0.052632
581 1250 0.017544
581 4180 0.038462
581 4786 0.111111
581 5943 0.045455
581 1010 0.052632
3131 2444 0.005525
3131 570 0.041667
3131 5434 0.006803
3131 3995 0.012195
3131 1508 0.035714
3131 3088 0.031250
3131 295 0.041667
3131 3375 0.250000
3131 3359 0.250000
3131 6189 0.016129
3131 3400 0.111111
3131 6112 0.500000
3131 2575 0.012658
3131 2262 0.062500
3131 5137 0.076923
3131 5541 0.333333
3131 5270 0.100000
3131 4594 0.032258
3131 403 0.500000
3131 288 0.038462
3131 4694 0.071429
3131 519 0.166667
3131 3852 0.008000
3131 3185 0.200000
3131 3384 0.111111
3131 3492 0.015385
3131 4678 0.076923
3131 3877 0.055556
3131 2644 0.034483
3131 5130 0.200000
3131 6373 0.142857
3131 4814 0.009434
3131 6238 0.333333
3131 5319 0.020833
3131 1872 0.250000
3131 6049 0.037037
3131 2577 0.040000
3131 6328 0.200000
3131 337 0.041667
3131 1313 0.250000
3131 3798 0.034483
3131 1975 0.015873
3131 4274 0.027027
3131 5288 0.333333
3131 494 0.014925
3131 5238 0.083333
3131 1566 0.166667
3131 3271 0.020833
3131 1575 0.166667
3131 4335 0.142857
3131 1077 0.037037
3131 2895 0.027778
3131 736 0.052632
3131 5348 0.111111
3131 3494 0.100000
3131 4768 0.012048
3131 6395 0.142857
3131 5893 0.058824
3131 5730 0.040000
3131 3944 0.500000
3131 3073 0.025000
3131 1053 0.166667
3131 4105 0.010101
3131 4545 0.100000
3131 4432 0.043478
3131 2196 0.058824
3131 5847 0.111111
3131 2402 0.040000
3131 642 0.050000
3131 3166 0.016393
3131 682 1.000000
3131 3283 0.100000
3131 817 0.029412
3131 1887 0.333333
3131 2828 0.125000
3131 1845 0.045455
3131 5497 0.333333
3131 4809 0.018182
3131 1569 0.052632
3131 5510 0.030303
3131 5382 0.200000
3131 1712 0.111111
3131 4351 0.066667
3131 203 0.037037
3131 2992 0.007246
3131 6114 0.250000
3131 1868 0.027778
3131 3118 0.066667
3131 389 0.038462
3131 4306 0.011236
3131 4414 0.500000
3131 6228 0.090909
3131 4260 0.047619
3131 3346 0.008065
3131 6157 0.010870
3131 3049 0.200000
3131 213 0.090909
3131 1828 0.071429
3131 5135 0.003390
3131 6121 0.006623
3131 3925 0.166667
3131 5487 0.045455
3131 1791 0.090909
3131 4723 0.011765
3131 6330 0.021739
3131 5222 0.037037
3131 5717 0.020408
3131 3093 0.250000
3131 4407 0.015152
3131 5365 0.027778
3131 4725 0.055556
3131 269 0.047619
3131 5139 0.142857
3131 5309 0.200000
3131 5874 0.066667
3131 1570 0.043478
3131 2549 0.083333
3131 1704 0.050000
3131 102 0.500000
3131 5215 0.028571
3131 845 0.333333
3131 2492 0.004762
3131 414 0.037037
3131 53 0.071429
3131 5642 0.031250
3131 5167 0.033333
3131 2747 0.013699
3131 3729 0.052632
3131 825 0.062500
3131 4116 0.090909
3131 6303 0.012658
3131 4963 0.027027
3131 641 0.017241
3131 5726 0.050000
3131 5189 0.022727
3131 4597 0.008547
3131 2912 0.023256
3131 4823 0.071429
3131 3883 0.015873
3131 472 0.027778
3131 4130 0.040000
3131 1279 0.200000
3131 5439 0.142857
3131 1201 0.012658
3131 2583 0.500000
3131 652 0.043478
3131 86 0.071429
3131 3623 0.050000
3131 5676 0.013514
3131 3870 0.066667
3131 5983 0.062500
3131 5908 0.010417
3131 1822 0.007692
3131 1029 0.028571
3131 4817 0.090909
3131 4653 0.004831
3131 3335 0.100000
3131 6268 0.020408
3131 2328 0.055556
3131 2606 0.250000
3131 3184 0.005780
3131 3008 0.125000
3131 1805 0.013158
3131 3701 0.071429
3131 5740 0.500000
3131 6140 0.142857
3131 5594 0.047619
3131 3951 0.083333
3131 2609 0.055556
3131 1840 0.125000
3131 1894 0.062500
3131 1896 0.047619
3131 2866 0.052632
3131 3092 0.071429
3131 2403 0.021739
3131 2708 0.045455
3131 3678 0.083333
3131 4520 0.030303
3131 1615 0.023810
3131 2086 0.031250
3131 3731 0.111111
3131 5757 0.019608
3131 3030 0.083333
3131 1236 0.142857
3131 1524 0.043478
3131 3034 0.052632
3131 3605 0.003247
3131 4563 0.166667
3131 380 0.008621
3131 6385 0.041667
3131 4006 0.009709
3131 3500 0.033333
3131 197 0.018182
3131 5788 0.013514
3131 5303 0.027778
3131 470 0.045455
3131 5304 0.111111
3131 4175 0.071429
3131 5704 0.023256
3131 6292 0.035714
3131 2234 0.043478
3131 3558 0.018519
3131 212 0.033333
3131 1697 0.111111
3131 3895 0.009174
3131 2651 0.125000
3131 1601 0.500000
3131 4745 0.032258
3131 3536 0.500000
3131 6358 0.023256
3131 1357 0.055556
3131 2386 0.052632
3131 79 0.058824
3131 1632 0.090909
3131 4226 0.043478
3131 2408 0.043478
3131 1527 0.038462
3131 3700 0.028571
3131 2489 0.045455
3131 3819 0.111111
3131 1142 0.014706
3131 4222 0.009174
3131 5599 0.012500
3131 4345 0.045455
3131 4123 0.050000
3131 5883 0.015152
3131 4902 0.022222
3131 4733 0.090909
3131 6333 0.022727
3131 1480 0.333333
3131 681 0.055556
3131 2326 0.023256
3131 5178 0.006897
3131 545 0.047619
3131 4386 0.058824
3131 5252 0.066667
3131 4771 0.071429
3131 3312 0.500000
3131 2854 0.037037
3131 1205 0.015625
3131 1595 0.047619
3131 4336 0.043478
3131 1790 0.055556
3131 4777 0.047619
3131 5343 0.090909
3131 136 0.041667
3131 4649 0.333333
3131 6278 0.125000
3131 4782 0.016129
3131 5828 0.200000
3131 1359 0.052632
3131 3681 0.250000
3131 4708 0.004082
466 4105 0.010101
466 4809 0.018182
466 2025 0.166667
466 1444 0.166667
466 5319 0.020833
466 2895 0.027778
466 5464 0.090909
466 4969 0.125000
466 4616 0.142857
466 4471 0.076923
466 2786 0.040000
466 3184 0.005780
466 4240 0.004854
466 2880 0.500000
466 632 0.021739
466 1545 0.066667
466 4531 0.125000
466 2774 0.090909
466 3956 0.038462
466 769 0.066667
466 3428 0.018868
5846 4814 0.009434
5846 1473 0.030303
5846 458 0.009901
5846 1124 0.062500
5846 1314 0.083333
5846 3184 0.005780
5846 5227 0.333333
5846 3437 0.062500
5846 2280 0.166667
5846 1805 0.013158
5846 4240 0.004854
5846 4520 0.030303
5846 1912 0.022222
5846 1524 0.043478
5846 3034 0.052632
5846 3605 0.003247
5846 6171 0.025000
5846 1401 0.024390
5846 1950 0.034483
5846 4372 0.037037
5846 4222 0.009174
5846 3995 0.012195
5846 1293 0.031250
5846 5434 0.006803
5846 2471 0.033333
5846 5571 1.000000
5846 3852 0.008000
5846 2644 0.034483
5846 6049 0.037037
5846 431 0.043478
5846 1618 0.028571
5846 69 0.066667
5846 2904 0.018868
5846 494 0.014925
5846 3271 0.020833
5846 2532 0.013158
5846 2820 0.024390
5846 5845 0.125000
5846 113 0.052632
5846 6332 0.058824
5846 5113 0.058824
5846 4473 0.014493
5846 4105 0.010101
5846 5021 0.142857
5846 5178 0.006897
5846 5284 0.111111
5846 1885 0.200000
5846 2578 0.009804
5846 5333 0.166667
5846 6354 0.016129
5846 5135 0.003390
5846 6121 0.006623
5846 1435 0.016949
5846 2492 0.004762
5846 4963 0.027027
5846 641 0.017241
5846 5195 0.037037
5846 1126 0.040000
5846 3232 0.047619
5846 5266 0.009804
5846 4527 0.023256
5846 5912 0.004608
5846 2401 0.010101
5846 500 0.055556
5846 4597 0.008547
5846 2912 0.023256
5846 3883 0.015873
5846 6001 0.045455
5846 5908 0.010417
5846 3528 0.006757
2252 4814 0.009434
2252 2532 0.013158
2252 2750 0.062500
2252 451 0.076923
2252 3468 0.011494
2252 2399 0.100000
2252 4708 0.004082
2252 4194 0.025000
2252 5266 0.009804
2252 3738 0.005208
2252 4597 0.008547
2252 8 0.066667
2252 4230 0.027027
1618 2525 0.010309
1618 1975 0.015873
1618 69 0.066667
1618 2904 0.018868
1618 5368 0.027778
1618 2449 0.083333
1618 3271 0.020833
1618 13 0.166667
1618 1041 0.090909
1618 4473 0.014493
1618 4105 0.010101
1618 458 0.009901
1618 2194 0.071429
1618 1343 0.023810
1618 6107 0.035714
1618 1124 0.062500
1618 3184 0.005780
1618 2992 0.007246
1618 4240 0.004854
1618 3639 0.013699
1618 3605 0.003247
1618 4732 0.033333
1618 212 0.033333
1618 4352 0.031250
1618 371 0.052632
1618 2841 0.023256
1618 1142 0.014706
1618 2278 0.020000
1618 1612 0.043478
1618 4708 0.004082
1618 2550 0.006579
1618 5135 0.003390
1618 637 0.083333
1618 4714 0.045455
1618 5266 0.009804
1618 4527 0.023256
1618 2444 0.005525
1618 3847 0.062500
1618 4100 0.010638
1618 5078 0.014085
1618 3528 0.006757
1618 5676 0.013514
1618 795 0.043478
359 3605 0.003247
359 2444 0.005525
359 2992 0.007246
359 5912 0.004608
359 1986 0.052632
2393 3168 0.166667
2393 20 0.062500
2393 1458 0.018519
2393 2440 0.028571
2393 4355 0.018519
2393 4260 0.047619
2393 4219 0.125000
2393 6330 0.021739
2393 6001 0.045455
4768 1215 0.071429
4768 988 0.111111
4768 2171 0.035714
4768 458 0.009901
4768 1896 0.047619
4768 3396 0.050000
4768 4432 0.043478
4768 6290 0.083333
4768 3604 0.090909
4768 5893 0.058824
4768 6244 0.047619
4768 3720 0.125000
4768 5633 0.090909
4768 4251 0.018519
4768 4473 0.014493
4768 3073 0.025000
4768 4821 0.047619
4768 4278 1.000000
4768 1355 0.018868
4768 3346 0.008065
4768 6157 0.010870
4768 253 0.071429
