2035 6712
246 144 0.333333
246 266 0.500000
246 374 0.125000
246 406 0.333333
246 1082 0.028571
265 132 0.066667
265 257 0.083333
265 388 0.333333
265 507 0.333333
266 132 0.066667
266 246 0.166667
304 132 0.066667
362 132 0.066667
362 257 0.083333
362 364 0.011628
374 132 0.066667
374 164 0.029412
374 208 0.058824
374 246 0.166667
374 257 0.083333
374 364 0.011628
374 532 0.041667
374 922 0.071429
468 132 0.066667
507 132 0.066667
507 265 0.250000
507 364 0.011628
562 132 0.066667
562 227 0.333333
562 247 0.500000
562 364 0.011628
562 424 0.333333
244 133 0.333333
609 133 0.333333
134 164 0.029412
134 598 0.111111
607 137 0.200000
607 223 1.000000
607 282 0.166667
607 581 0.250000
139 164 0.029412
139 364 0.011628
139 1082 0.028571
651 140 1.000000
651 654 0.038462
651 747 1.000000
651 783 0.250000
651 1067 1.000000
651 1145 0.035714
140 651 0.166667
141 364 0.011628
465 142 0.250000
476 142 0.250000
575 142 0.250000
575 542 1.000000
172 143 0.027027
183 143 0.027027
183 560 0.100000
258 143 0.027027
258 559 0.100000
269 143 0.027027
269 228 0.100000
287 143 0.027027
287 314 0.090909
287 559 0.100000
307 143 0.027027
307 292 0.076923
320 143 0.027027
320 356 0.500000
328 143 0.027027
328 291 0.071429
328 364 0.011628
328 1082 0.028571
356 143 0.027027
356 320 0.500000
400 143 0.027027
402 143 0.027027
402 559 0.100000
434 143 0.027027
434 249 0.083333
434 596 0.142857
450 143 0.027027
560 143 0.027027
560 183 0.500000
560 209 0.083333
560 234 0.500000
560 253 0.200000
560 260 0.333333
560 271 0.200000
560 318 0.500000
560 545 0.333333
560 612 0.250000
581 143 0.027027
581 292 0.076923
581 419 0.500000
581 607 0.250000
595 143 0.027027
595 291 0.071429
595 364 0.011628
595 471 0.090909
595 596 0.142857
595 613 0.090909
612 143 0.027027
612 185 0.058824
612 359 0.250000
612 560 0.100000
145 255 0.200000
145 372 0.333333
145 391 0.333333
145 536 0.200000
145 549 0.200000
145 1482 1.000000
1482 145 0.166667
147 185 0.058824
317 148 1.000000
317 182 0.500000
148 317 0.500000
149 212 0.040000
544 150 1.000000
544 555 0.333333
150 544 0.500000
151 292 0.076923
151 344 0.125000
151 446 0.066667
152 364 0.011628
218 153 1.000000
218 194 1.000000
218 303 0.500000
218 378 0.200000
218 577 0.200000
218 589 1.000000
153 218 0.166667
154 537 0.166667
155 596 0.142857
157 506 0.200000
160 410 0.047619
351 161 1.000000
351 367 0.500000
161 351 0.500000
162 177 0.250000
170 164 0.029412
170 289 0.142857
170 368 1.000000
170 376 0.500000
170 386 1.000000
170 569 1.000000
187 164 0.029412
187 329 0.333333
187 364 0.011628
220 164 0.029412
220 257 0.083333
220 315 0.333333
220 561 0.250000
288 164 0.029412
306 164 0.029412
306 212 0.040000
306 1082 0.028571
375 164 0.029412
433 164 0.029412
433 364 0.011628
433 1082 0.028571
433 1735 0.166667
437 164 0.029412
437 1842 1.000000
440 164 0.029412
442 164 0.029412
442 212 0.040000
445 164 0.029412
447 164 0.029412
475 164 0.029412
520 164 0.029412
520 208 0.058824
520 257 0.083333
520 262 0.500000
520 364 0.011628
520 494 1.000000
525 164 0.029412
586 164 0.029412
586 532 0.041667
1061 164 0.029412
1061 236 0.500000
1061 456 0.500000
1061 694 0.250000
1061 723 0.500000
1061 749 0.500000
1061 762 0.333333
1061 765 0.333333
1061 768 1.000000
1061 782 0.200000
1061 794 0.200000
1061 807 0.200000
1061 822 0.250000
1061 824 0.111111
1061 899 1.000000
1061 950 0.166667
1061 952 0.333333
1061 972 1.000000
1061 975 0.200000
1061 986 0.500000
1061 995 0.333333
1061 1021 0.250000
1061 1066 1.000000
1061 1082 0.028571
1061 1088 0.333333
1061 1093 0.500000
1061 1099 0.111111
1061 1161 1.000000
1061 1169 1.000000
1061 1221 0.250000
1061 1286 0.333333
1325 164 0.029412
1325 532 0.041667
165 614 0.062500
166 221 0.142857
256 167 0.125000
256 175 0.111111
528 167 0.125000
528 175 0.111111
460 168 1.000000
460 235 0.028571
168 460 0.500000
368 170 0.166667
376 170 0.166667
376 410 0.047619
386 170 0.166667
569 170 0.166667
171 235 0.028571
171 364 0.011628
171 614 0.062500
171 922 0.071429
171 1082 0.028571
922 171 0.200000
922 236 0.500000
922 284 0.200000
922 374 0.125000
922 484 0.250000
922 633 1.000000
922 723 0.500000
922 1082 0.028571
922 1105 1.000000
922 1213 1.000000
922 1268 0.166667
922 1323 1.000000
922 1732 0.045455
922 1871 0.250000
173 364 0.011628
480 174 0.200000
327 175 0.111111
327 364 0.011628
327 417 0.083333
327 1082 0.028571
392 175 0.111111
392 1082 0.028571
396 175 0.111111
548 175 0.111111
548 212 0.040000
373 176 0.142857
373 333 0.500000
373 404 1.000000
478 176 0.142857
478 180 0.333333
478 357 0.055556
478 431 0.076923
478 446 0.066667
1113 176 0.142857
441 178 0.500000
441 205 1.000000
441 505 1.000000
181 410 0.047619
200 184 0.111111
200 185 0.058824
449 184 0.111111
449 521 0.200000
462 184 0.111111
462 239 0.333333
462 286 1.000000
462 331 0.500000
462 610 0.200000
555 184 0.111111
555 359 0.250000
555 544 0.500000
203 185 0.058824
210 185 0.058824
210 248 0.071429
240 185 0.058824
240 248 0.071429
341 185 0.058824
408 185 0.058824
408 591 1.000000
499 185 0.058824
568 185 0.058824
568 364 0.011628
195 186 0.333333
195 531 0.142857
329 187 0.333333
329 216 0.066667
329 417 0.083333
188 235 0.028571
279 189 0.250000
279 464 0.090909
189 279 0.500000
189 333 0.500000
189 464 0.090909
189 537 0.166667
333 189 0.250000
333 373 0.333333
191 228 0.100000
496 192 1.000000
496 221 0.142857
496 410 0.047619
192 496 0.333333
194 218 0.166667
196 235 0.028571
567 197 1.000000
567 603 0.500000
197 567 0.500000
198 235 0.028571
245 199 0.500000
245 357 0.055556
199 245 0.500000
199 454 0.055556
201 228 0.100000
202 379 0.166667
204 217 0.062500
205 441 0.333333
206 208 0.058824
262 208 0.058824
262 520 0.166667
423 208 0.058824
423 280 0.076923
423 364 0.011628
522 208 0.058824
522 364 0.011628
467 209 0.083333
467 314 0.090909
902 211 1.000000
902 504 0.500000
902 629 1.000000
902 659 0.333333
902 676 1.000000
902 756 0.333333
902 766 0.333333
902 773 0.142857
902 853 0.050000
902 860 0.250000
902 888 0.500000
902 910 0.125000
902 924 0.500000
902 965 1.000000
902 1035 0.333333
902 1036 0.333333
902 1147 0.166667
902 1199 0.142857
902 1293 0.333333
902 1305 0.037037
902 1315 0.058824
902 1317 0.200000
902 1341 0.071429
211 902 0.043478
272 212 0.040000
272 364 0.011628
272 410 0.047619
285 212 0.040000
291 212 0.040000
291 231 0.500000
291 253 0.200000
291 297 0.200000
291 314 0.090909
291 318 0.500000
291 328 0.250000
291 339 0.500000
291 417 0.083333
291 444 0.333333
291 471 0.090909
291 508 1.000000
291 510 1.000000
291 595 0.166667
296 212 0.040000
296 213 0.200000
296 364 0.011628
296 559 0.100000
296 1082 0.028571
309 212 0.040000
360 212 0.040000
360 471 0.090909
455 212 0.040000
455 213 0.200000
455 364 0.011628
455 532 0.041667
455 559 0.100000
455 1082 0.028571
483 212 0.040000
574 212 0.040000
574 471 0.090909
744 212 0.040000
744 364 0.011628
1142 212 0.040000
213 296 0.200000
213 345 0.333333
213 455 0.166667
213 469 0.200000
213 1082 0.028571
345 213 0.200000
345 235 0.028571
345 532 0.041667
371 214 0.166667
371 364 0.011628
371 454 0.055556
502 214 0.166667
502 364 0.011628
276 216 0.066667
276 235 0.028571
277 216 0.066667
277 217 0.062500
277 614 0.062500
283 216 0.066667
293 216 0.066667
293 235 0.028571
316 216 0.066667
316 235 0.028571
381 216 0.066667
381 217 0.062500
381 614 0.062500
394 216 0.066667
415 216 0.066667
241 217 0.062500
241 364 0.011628
241 1082 0.028571
241 1321 0.333333
261 217 0.062500
334 217 0.062500
334 364 0.011628
387 217 0.062500
387 364 0.011628
604 217 0.062500
604 364 0.011628
303 218 0.166667
303 454 0.055556
589 218 0.166667
219 364 0.011628
219 1082 0.028571
270 221 0.142857
331 221 0.142857
331 462 0.200000
1324 221 0.142857
1493 221 0.142857
1493 1618 1.000000
222 515 0.250000
223 607 0.250000
224 417 0.083333
224 613 0.090909
225 406 0.333333
322 226 0.125000
353 226 0.125000
427 226 0.125000
427 263 0.200000
427 572 0.250000
524 226 0.125000
524 263 0.200000
524 1490 0.066667
572 226 0.125000
572 263 0.200000
572 427 0.333333
572 1490 0.066667
227 364 0.011628
227 562 0.200000
227 1082 0.028571
294 229 0.500000
294 253 0.200000
294 271 0.200000
229 294 0.333333
229 521 0.200000
521 229 0.500000
521 253 0.200000
521 271 0.200000
521 449 0.500000
521 457 0.500000
230 310 0.333333
230 343 0.250000
230 410 0.047619
231 291 0.071429
231 314 0.090909
232 350 0.083333
234 560 0.100000
234 616 1.000000
616 234 0.500000
284 235 0.028571
284 364 0.011628
284 614 0.062500
284 922 0.071429
284 1082 0.028571
384 235 0.028571
385 235 0.028571
443 235 0.028571
443 352 0.142857
443 446 0.066667
463 235 0.028571
484 235 0.028571
484 614 0.062500
484 922 0.071429
484 1082 0.028571
485 235 0.028571
519 235 0.028571
538 235 0.028571
538 336 0.333333
539 235 0.028571
566 235 0.028571
566 336 0.333333
566 451 1.000000
578 235 0.028571
236 922 0.071429
236 1061 0.032258
237 425 0.200000
471 238 0.500000
471 291 0.071429
471 298 1.000000
471 360 0.500000
471 409 0.500000
471 422 0.500000
471 488 1.000000
471 533 1.000000
471 574 0.500000
471 595 0.166667
471 613 0.090909
238 471 0.090909
238 473 0.333333
473 238 0.500000
473 422 0.500000
473 1351 1.000000
1321 241 0.250000
1321 636 0.333333
1321 1825 0.200000
242 410 0.047619
247 364 0.011628
247 562 0.200000
401 248 0.071429
405 248 0.071429
461 248 0.071429
461 410 0.047619
529 248 0.071429
546 248 0.071429
571 248 0.071429
571 290 1.000000
571 335 1.000000
600 248 0.071429
251 249 0.083333
268 249 0.083333
268 352 0.142857
352 249 0.083333
352 268 0.500000
352 305 1.000000
352 431 0.076923
352 443 0.333333
352 489 0.333333
352 577 0.200000
486 249 0.083333
486 431 0.076923
534 249 0.083333
250 446 0.066667
252 410 0.047619
252 438 0.500000
438 252 0.500000
438 410 0.047619
301 254 0.500000
301 1737 1.000000
254 301 0.500000
254 364 0.011628
399 257 0.083333
399 364 0.011628
259 389 0.500000
259 532 0.041667
617 267 0.333333
617 300 0.250000
617 302 0.333333
617 314 0.090909
617 417 0.083333
617 516 0.333333
617 583 1.000000
617 598 0.111111
617 599 0.250000
617 613 0.090909
274 280 0.076923
275 613 0.090909
319 280 0.076923
323 280 0.076923
421 280 0.076923
421 426 0.500000
501 280 0.076923
570 280 0.076923
281 364 0.011628
281 532 0.041667
286 462 0.200000
290 571 0.333333
318 291 0.071429
318 560 0.100000
508 291 0.071429
510 291 0.071429
527 292 0.076923
527 364 0.011628
593 292 0.076923
593 614 0.062500
295 344 0.125000
295 446 0.066667
428 297 0.200000
298 471 0.090909
299 454 0.055556
1737 301 0.500000
305 352 0.142857
308 1082 0.028571
311 364 0.011628
340 312 0.200000
493 312 0.200000
313 364 0.011628
313 1176 0.100000
1176 313 0.500000
1176 730 0.333333
1176 848 1.000000
1176 893 0.250000
1176 937 0.142857
1176 961 1.000000
1176 970 1.000000
1176 1156 0.125000
1176 1157 0.333333
1176 1188 0.500000
324 448 0.142857
325 364 0.011628
325 1082 0.028571
326 398 0.500000
326 563 1.000000
563 326 0.500000
335 571 0.333333
336 357 0.055556
336 538 0.500000
336 566 0.333333
337 350 0.083333
1490 338 1.000000
1490 524 0.333333
1490 572 0.250000
1490 1229 0.250000
1490 1431 0.250000
1490 1449 0.500000
1490 1455 1.000000
1490 1470 0.500000
1490 1480 0.333333
1490 1530 0.166667
1490 1579 1.000000
1490 1603 0.333333
1490 1655 0.333333
1490 1674 1.000000
1490 1675 1.000000
338 1490 0.066667
342 344 0.125000
346 350 0.083333
346 584 0.500000
584 346 0.500000
584 350 0.083333
347 364 0.011628
348 431 0.076923
426 349 1.000000
426 421 0.500000
349 426 0.500000
411 350 0.083333
1399 350 0.083333
1672 350 0.083333
367 351 0.500000
367 410 0.047619
489 352 0.142857
489 454 0.055556
489 541 0.333333
354 357 0.055556
354 431 0.076923
363 357 0.055556
363 431 0.076923
363 558 1.000000
514 357 0.055556
664 357 0.055556
1102 357 0.055556
361 585 0.090909
558 363 0.333333
369 364 0.011628
390 364 0.011628
393 364 0.011628
393 410 0.047619
393 554 1.000000
395 364 0.011628
395 417 0.083333
403 364 0.011628
409 364 0.011628
409 471 0.090909
424 364 0.011628
424 562 0.200000
424 1082 0.028571
492 364 0.011628
550 364 0.011628
573 364 0.011628
579 364 0.011628
615 364 0.011628
615 614 0.062500
623 364 0.011628
623 1082 0.028571
1520 364 0.011628
453 365 0.166667
370 431 0.076923
404 373 0.333333
436 378 0.200000
504 379 0.166667
504 902 0.043478
603 379 0.166667
603 567 0.500000
382 613 0.090909
383 532 0.041667
554 393 0.333333
591 408 0.500000
470 410 0.047619
470 418 0.333333
481 410 0.047619
481 482 1.000000
576 410 0.047619
601 410 0.047619
605 410 0.047619
413 464 0.090909
414 425 0.200000
457 419 0.500000
457 521 0.200000
419 457 0.500000
419 581 0.250000
422 471 0.090909
422 473 0.333333
543 425 0.200000
535 432 0.500000
432 535 1.000000
432 592 0.250000
1268 435 1.000000
1268 922 0.071429
1268 935 1.000000
1268 1087 0.111111
1268 1132 1.000000
1268 1296 1.000000
435 1268 0.166667
1842 437 0.500000
505 441 0.333333
770 448 0.142857
770 512 0.250000
964 448 0.142857
964 512 0.250000
964 962 1.000000
964 1129 0.076923
451 566 0.333333
452 598 0.111111
526 456 0.500000
456 526 1.000000
456 1061 0.032258
497 458 0.200000
466 464 0.090909
466 1046 1.000000
472 464 0.090909
472 537 0.166667
557 464 0.090909
699 464 0.090909
1125 464 0.090909
1046 466 0.500000
488 471 0.090909
533 471 0.090909
1351 473 0.333333
654 477 1.000000
654 627 0.250000
654 632 0.333333
654 651 0.166667
654 657 0.500000
654 727 1.000000
654 735 0.500000
654 743 0.500000
654 783 0.250000
654 884 0.500000
654 904 0.500000
654 912 0.142857
654 913 0.250000
654 938 1.000000
654 966 0.250000
654 1002 1.000000
654 1008 0.166667
654 1017 1.000000
654 1054 0.333333
654 1108 0.500000
654 1114 0.500000
654 1138 1.000000
654 1149 0.500000
654 1242 0.500000
654 1299 1.000000
654 1314 1.000000
477 654 0.038462
482 481 0.500000
494 520 0.166667
498 559 0.100000
503 614 0.062500
917 509 0.250000
917 650 0.250000
917 690 0.083333
917 711 0.166667
917 794 0.200000
917 807 0.200000
917 815 0.066667
917 900 1.000000
917 952 0.333333
917 975 0.200000
917 1055 0.032258
917 1064 0.500000
917 1075 1.000000
917 1099 0.111111
917 1103 0.200000
917 1126 0.500000
917 1156 0.125000
917 1228 0.333333
917 1235 1.000000
917 1283 0.333333
917 1340 1.000000
1208 509 0.250000
1208 1329 0.500000
1236 509 0.250000
1236 713 0.500000
1236 754 0.500000
1236 881 0.250000
1236 941 0.500000
1236 954 0.083333
1236 1032 0.047619
1236 1175 0.022222
1236 1263 0.052632
1236 1706 0.333333
1236 1713 0.250000
511 532 0.041667
611 532 0.041667
1706 532 0.041667
1706 1236 0.090909
1706 1713 0.250000
1747 532 0.041667
1747 1739 0.500000
1748 532 0.041667
1748 1739 0.500000
1195 537 0.166667
542 575 0.500000
1237 559 0.100000
1237 682 0.250000
1237 858 0.500000
1237 1227 1.000000
583 617 0.100000
911 594 0.333333
911 707 0.500000
911 851 0.200000
911 929 0.250000
911 1205 0.166667
594 911 0.200000
594 1039 0.166667
594 1205 0.166667
1039 594 0.333333
1039 670 0.500000
1039 1034 0.200000
1039 1148 0.500000
1039 1205 0.166667
1039 1317 0.200000
1205 594 0.333333
1205 695 0.500000
1205 911 0.200000
1205 929 0.250000
1205 1039 0.166667
1205 1087 0.111111
1123 618 0.200000
1123 655 0.250000
1123 666 0.035714
1123 751 0.500000
1123 1347 0.200000
618 1123 0.200000
618 1168 0.200000
618 1274 0.166667
618 1280 0.333333
618 1304 0.333333
1168 618 0.200000
1168 845 0.083333
1168 873 0.166667
1168 1247 0.333333
1168 1347 0.200000
1274 618 0.200000
1274 751 0.500000
1274 905 0.500000
1274 1167 0.333333
1274 1204 0.500000
1274 1347 0.200000
1280 618 0.200000
1280 666 0.035714
1280 1347 0.200000
1304 618 0.200000
1304 1292 1.000000
1304 1347 0.200000
627 619 0.500000
627 654 0.038462
627 913 0.250000
627 1145 0.035714
619 627 0.250000
619 913 0.250000
913 619 0.500000
913 627 0.250000
913 654 0.038462
913 1145 0.035714
874 620 0.333333
874 641 1.000000
874 648 1.000000
874 685 0.500000
874 739 0.500000
874 775 0.166667
874 887 0.500000
874 977 0.200000
874 1005 1.000000
874 1097 0.142857
874 1127 0.333333
874 1209 0.166667
874 1261 0.500000
874 1267 1.000000
874 1276 1.000000
874 1302 0.333333
874 1305 0.037037
874 1306 1.000000
620 874 0.055556
620 934 1.000000
620 1305 0.037037
934 620 0.333333
737 621 1.000000
737 761 1.000000
737 792 0.200000
737 835 1.000000
737 847 1.000000
737 849 0.500000
737 883 1.000000
737 932 0.200000
737 1136 1.000000
737 1275 0.250000
621 737 0.100000
812 622 0.333333
812 729 0.500000
812 1145 0.035714
812 1344 0.200000
622 812 0.250000
622 817 0.500000
622 1145 0.035714
817 622 0.333333
817 748 0.166667
1145 622 0.333333
1145 627 0.250000
1145 651 0.166667
1145 670 0.500000
1145 710 1.000000
1145 729 0.500000
1145 743 0.500000
1145 778 0.111111
1145 799 0.333333
1145 812 0.250000
1145 822 0.250000
1145 840 0.125000
1145 913 0.250000
1145 914 0.250000
1145 973 0.125000
1145 976 1.000000
1145 1054 0.333333
1145 1107 0.500000
1145 1137 1.000000
1145 1159 0.250000
1145 1187 0.500000
1145 1194 0.333333
1145 1247 0.333333
1145 1309 0.250000
1145 1319 1.000000
1145 1337 1.000000
1145 1344 0.200000
1145 1732 0.045455
1106 624 0.500000
1106 945 1.000000
1106 994 0.500000
1106 1044 1.000000
1106 1243 1.000000
1106 1342 0.200000
624 1106 0.166667
624 2000 0.031250
2000 624 0.500000
2000 625 0.035714
2000 943 0.500000
2000 1118 0.500000
2000 1301 0.500000
2000 1686 0.500000
2000 1688 0.500000
2000 1753 0.333333
2000 1759 1.000000
2000 1767 0.142857
2000 1776 0.500000
2000 1783 0.090909
2000 1784 0.200000
2000 1788 0.333333
2000 1800 1.000000
2000 1806 1.000000
2000 1828 0.052632
2000 1833 1.000000
2000 1851 0.200000
2000 1860 1.000000
2000 1862 0.333333
2000 1882 0.500000
2000 1902 0.111111
2000 1951 1.000000
2000 1952 0.333333
2000 1955 0.500000
2000 1963 0.111111
2000 1967 1.000000
2000 1974 0.023256
2000 1994 0.333333
2000 1997 1.000000
2000 2008 0.200000
645 625 0.035714
625 645 1.000000
625 671 0.250000
625 673 0.333333
625 731 0.200000
625 800 0.076923
625 813 0.200000
625 820 0.500000
625 826 0.200000
625 876 0.500000
625 940 0.166667
625 975 0.200000
625 993 1.000000
625 1001 0.166667
625 1016 0.142857
625 1030 0.071429
625 1074 0.050000
625 1076 0.500000
625 1080 1.000000
625 1081 1.000000
625 1099 0.111111
625 1165 0.333333
625 1175 0.022222
625 1202 0.166667
625 1263 0.052632
625 1273 0.052632
625 1277 0.250000
625 1828 0.052632
625 2000 0.031250
671 625 0.035714
671 800 0.076923
671 1030 0.071429
671 1074 0.050000
673 625 0.035714
673 800 0.076923
673 1030 0.071429
731 625 0.035714
731 742 0.013514
731 797 0.035714
731 1074 0.050000
731 1175 0.022222
800 625 0.035714
800 671 0.250000
800 673 0.333333
800 685 0.500000
800 802 0.333333
800 948 0.200000
800 1030 0.071429
800 1083 0.166667
800 1095 0.166667
800 1165 0.333333
800 1252 0.083333
800 1263 0.052632
800 1277 0.250000
813 625 0.035714
813 742 0.013514
813 918 0.019608
813 944 0.166667
813 1129 0.076923
820 625 0.035714
820 1171 0.500000
826 625 0.035714
826 1030 0.071429
826 1252 0.083333
826 1263 0.052632
826 1284 0.125000
876 625 0.035714
876 1030 0.071429
940 625 0.035714
940 948 0.200000
940 1043 0.200000
940 1074 0.050000
940 1757 0.250000
940 1944 0.200000
975 625 0.035714
975 824 0.111111
975 917 0.047619
975 1061 0.032258
975 1116 0.062500
993 625 0.035714
1001 625 0.035714
1001 742 0.013514
1001 797 0.035714
1001 918 0.019608
1001 1032 0.047619
1001 1175 0.022222
1016 625 0.035714
1016 742 0.013514
1016 918 0.019608
1016 1032 0.047619
1016 1074 0.050000
1016 1129 0.076923
1016 1175 0.022222
1030 625 0.035714
1030 671 0.250000
1030 673 0.333333
1030 800 0.076923
1030 826 0.200000
1030 876 0.500000
1030 1076 0.500000
1030 1165 0.333333
1030 1171 0.500000
1030 1202 0.166667
1030 1252 0.083333
1030 1263 0.052632
1030 1277 0.250000
1030 1835 0.500000
1074 625 0.035714
1074 635 0.200000
1074 642 0.200000
1074 671 0.250000
1074 731 0.200000
1074 794 0.200000
1074 807 0.200000
1074 838 0.333333
1074 940 0.166667
1074 948 0.200000
1074 1016 0.142857
1074 1037 0.142857
1074 1043 0.200000
1074 1099 0.111111
1074 1133 0.333333
1074 1250 1.000000
1074 1263 0.052632
1074 1271 0.500000
1074 1273 0.052632
1074 1277 0.250000
1076 625 0.035714
1076 1030 0.071429
1080 625 0.035714
1081 625 0.035714
1099 625 0.035714
1099 697 0.500000
1099 824 0.111111
1099 886 0.500000
1099 917 0.047619
1099 948 0.200000
1099 1061 0.032258
1099 1074 0.050000
1099 1116 0.062500
1165 625 0.035714
1165 800 0.076923
1165 1030 0.071429
1175 625 0.035714
1175 635 0.200000
1175 640 0.250000
1175 642 0.200000
1175 660 0.500000
1175 714 0.500000
1175 716 0.333333
1175 725 0.250000
1175 731 0.200000
1175 742 0.013514
1175 754 0.500000
1175 757 0.500000
1175 797 0.035714
1175 801 0.250000
1175 830 0.250000
1175 841 0.250000
1175 856 0.500000
1175 864 0.076923
1175 870 0.250000
1175 881 0.250000
1175 918 0.019608
1175 936 0.500000
1175 944 0.166667
1175 954 0.083333
1175 1001 0.166667
1175 1004 0.200000
1175 1016 0.142857
1175 1026 0.166667
1175 1084 0.250000
1175 1091 0.250000
1175 1096 0.200000
1175 1129 0.076923
1175 1158 0.142857
1175 1177 0.250000
1175 1214 0.200000
1175 1231 0.166667
1175 1234 0.500000
1175 1236 0.090909
1175 1252 0.083333
1175 1258 0.090909
1175 1263 0.052632
1175 1273 0.052632
1175 1284 0.125000
1175 1291 0.250000
1175 1307 0.250000
1202 625 0.035714
1202 742 0.013514
1202 918 0.019608
1202 944 0.166667
1202 1030 0.071429
1202 1129 0.076923
1263 625 0.035714
1263 721 0.125000
1263 742 0.013514
1263 797 0.035714
1263 800 0.076923
1263 826 0.200000
1263 918 0.019608
1263 988 0.142857
1263 991 0.166667
1263 1030 0.071429
1263 1037 0.142857
1263 1043 0.200000
1263 1074 0.050000
1263 1129 0.076923
1263 1158 0.142857
1263 1175 0.022222
1263 1236 0.090909
1263 1258 0.090909
1263 1273 0.052632
1273 625 0.035714
1273 742 0.013514
1273 797 0.035714
1273 881 0.250000
1273 918 0.019608
1273 947 1.000000
1273 991 0.166667
1273 1026 0.166667
1273 1032 0.047619
1273 1037 0.142857
1273 1074 0.050000
1273 1084 0.250000
1273 1096 0.200000
1273 1129 0.076923
1273 1158 0.142857
1273 1175 0.022222
1273 1214 0.200000
1273 1231 0.166667
1273 1263 0.052632
1277 625 0.035714
1277 800 0.076923
1277 1030 0.071429
1277 1074 0.050000
1828 625 0.035714
1828 721 0.125000
1828 741 1.000000
1828 786 0.500000
1828 819 1.000000
1828 829 1.000000
1828 933 1.000000
1828 956 0.500000
1828 979 1.000000
1828 1049 1.000000
1828 1218 1.000000
1828 1300 1.000000
1828 1301 0.500000
1828 1702 1.000000
1828 1703 1.000000
1828 1753 0.333333
1828 1986 1.000000
1828 1994 0.333333
1828 2000 0.031250
912 626 0.500000
912 654 0.038462
912 777 1.000000
912 1031 0.333333
912 1041 0.500000
912 1071 0.125000
912 1210 0.200000
626 912 0.142857
626 1071 0.125000
1071 626 0.500000
1071 735 0.500000
1071 894 1.000000
1071 912 0.142857
1071 1031 0.333333
1071 1041 0.500000
1071 1100 1.000000
1071 1270 0.500000
666 628 1.000000
666 663 0.142857
666 679 0.500000
666 691 0.250000
666 717 0.500000
666 730 0.333333
666 803 1.000000
666 831 0.083333
666 873 0.166667
666 893 0.250000
666 928 1.000000
666 937 0.142857
666 973 0.125000
666 978 0.500000
666 1022 0.333333
666 1069 0.500000
666 1072 0.090909
666 1098 0.333333
666 1119 0.500000
666 1122 0.250000
666 1123 0.200000
666 1157 0.333333
666 1160 0.055556
666 1163 0.200000
666 1183 0.250000
666 1244 0.500000
666 1280 0.333333
666 1290 0.166667
628 666 0.035714
629 902 0.043478
742 630 0.333333
742 658 0.500000
742 661 0.166667
742 662 0.200000
742 708 0.250000
742 712 0.250000
742 716 0.333333
742 722 0.100000
742 725 0.250000
742 731 0.200000
742 757 0.500000
742 772 0.250000
742 775 0.166667
742 796 1.000000
742 797 0.035714
742 801 0.250000
742 808 0.333333
742 813 0.200000
742 815 0.066667
742 828 0.500000
742 830 0.250000
742 838 0.333333
742 841 0.250000
742 856 0.500000
742 864 0.076923
742 870 0.250000
742 879 0.333333
742 918 0.019608
742 936 0.500000
742 942 0.333333
742 949 0.333333
742 954 0.083333
742 981 0.333333
742 982 0.111111
742 989 1.000000
742 991 0.166667
742 1001 0.166667
742 1004 0.200000
742 1016 0.142857
742 1026 0.166667
742 1032 0.047619
742 1033 0.333333
742 1037 0.142857
742 1040 1.000000
742 1053 1.000000
742 1057 0.333333
742 1058 1.000000
742 1078 0.333333
742 1083 0.166667
742 1091 0.250000
742 1095 0.166667
742 1097 0.142857
742 1112 1.000000
742 1126 0.500000
742 1133 0.333333
742 1150 1.000000
742 1156 0.125000
742 1162 0.333333
742 1175 0.022222
742 1177 0.250000
742 1184 1.000000
742 1189 0.333333
742 1192 0.250000
742 1202 0.166667
742 1214 0.200000
742 1251 0.500000
742 1252 0.083333
742 1254 0.333333
742 1263 0.052632
742 1273 0.052632
742 1291 0.250000
742 1307 0.250000
742 1330 0.333333
742 1350 1.000000
630 742 0.013514
630 918 0.019608
630 954 0.083333
918 630 0.333333
918 660 0.500000
918 662 0.200000
918 703 0.250000
918 711 0.166667
918 719 0.500000
918 733 0.500000
918 742 0.013514
918 782 0.200000
918 797 0.035714
918 801 0.250000
918 808 0.333333
918 813 0.200000
918 830 0.250000
918 836 0.052632
918 852 0.500000
918 870 0.250000
918 929 0.250000
918 944 0.166667
918 950 0.166667
918 954 0.083333
918 988 0.142857
918 1001 0.166667
918 1004 0.200000
918 1016 0.142857
918 1032 0.047619
918 1033 0.333333
918 1055 0.032258
918 1064 0.500000
918 1073 0.200000
918 1084 0.250000
918 1091 0.250000
918 1103 0.200000
918 1156 0.125000
918 1163 0.200000
918 1175 0.022222
918 1189 0.333333
918 1202 0.166667
918 1211 1.000000
918 1214 0.200000
918 1215 1.000000
918 1221 0.250000
918 1228 0.333333
918 1252 0.083333
918 1255 0.166667
918 1262 0.200000
918 1263 0.052632
918 1273 0.052632
918 1284 0.125000
918 1307 0.250000
918 1329 0.500000
954 630 0.333333
954 640 0.250000
954 742 0.013514
954 918 0.019608
954 1032 0.047619
954 1033 0.333333
954 1096 0.200000
954 1175 0.022222
954 1189 0.333333
954 1231 0.166667
954 1236 0.090909
954 1258 0.090909
650 631 1.000000
650 753 1.000000
650 917 0.047619
650 1154 0.500000
631 650 0.250000
632 654 0.038462
632 1256 0.142857
632 1732 0.045455
1256 632 0.333333
